,dire_name,dire_score,dire_team_id,duration,league_name,leagueid,match_id,radiant_name,radiant_score,radiant_team_id,radiant_win,series_id,series_type,start_time
721,LGD-GAMING,25,15.0,2527,Dota 2 Professional League 2016,4920,3487743581,TEAM MAX,26,3325252.0,False,167844.0,1.0,1507361849
722,Vici Gaming,37,726228.0,2338,Dota 2 Professional League 2016,4920,3487620254,Invictus Gaming,21,5.0,False,167809.0,1.0,1507357144
723,Vici Gaming,29,726228.0,2757,Dota 2 Professional League 2016,4920,3487515166,Invictus Gaming,19,5.0,False,167809.0,1.0,1507352749
724,SG e-sports team,32,3715574.0,2531,PGL DOTA2 OPEN,5616,3487237076,Infamous,30,5065748.0,True,167753.0,2.0,1507337446
725,Infamous,40,5065748.0,2232,PGL DOTA2 OPEN,5616,3487189317,SG e-sports team,27,3715574.0,False,167753.0,2.0,1507333469
726,SG e-sports team,41,3715574.0,3372,PGL DOTA2 OPEN,5616,3487123848,Infamous,35,5065748.0,False,167753.0,2.0,1507328585
727,SG e-sports team,32,3715574.0,2722,PGL DOTA2 OPEN,5616,3487053272,Infamous,38,5065748.0,True,167753.0,2.0,1507324161
728,Vega Squadron,19,2006913.0,1809,DreamLeague season 7,5336,3487002683,OG,39,2586976.0,True,167722.0,1.0,1507321504
729,,31,,3260,ProDotA Cup Series,5562,3486929060,Helsinki REDS,40,5015830.0,True,0.0,0.0,1507318132
730,OG,31,2586976.0,3252,DreamLeague season 7,5336,3486887783,Vega Squadron,41,2006913.0,True,167722.0,1.0,1507316403
731,TEAMMORIARTY,28,3653540.0,2343,ProDotA Cup Series,5562,3486842346,Helsinki REDS,39,5015830.0,True,167712.0,1.0,1507314592
732,Vega Squadron,24,2006913.0,2330,DreamLeague season 7,5336,3486762706,Natus Vincere,35,36.0,True,167674.0,1.0,1507311602
733,Natus Vincere,36,36.0,2294,DreamLeague season 7,5336,3486640014,Vega Squadron,22,2006913.0,False,167674.0,1.0,1507307470
734,Team Raaz,15,4673671.0,2152,ProDotA Cup Series,5562,3486598431,DotA Mastery,36,5037507.0,True,167645.0,1.0,1507306145
735,Team Raaz,10,4673671.0,2016,ProDotA Cup Series,5562,3486475923,DotA Mastery,28,5037507.0,True,167645.0,1.0,1507302457
736,New Beginning,24,3931472.0,2510,ProDotA Cup Series,5562,3486351895,ThePrime.NND,28,3262512.0,False,167611.0,1.0,1507298875
737,ThePrime.NND,8,3262512.0,1563,ProDotA Cup Series,5562,3486235330,New Beginning,27,3931472.0,True,167611.0,1.0,1507295518
738,Vici Gaming,20,726228.0,2537,Dota 2 Professional League 2016,4920,3486209747,LGD.Forever Young,35,3331948.0,True,167601.0,1.0,1507294758
739,Vici Gaming,13,726228.0,2431,Dota 2 Professional League 2016,4920,3486092212,LGD.Forever Young,27,3331948.0,True,167601.0,1.0,1507291085
740,Happy Feet,33,3725701.0,1773,ProDotA Cup Series,5562,3486080620,Team HighGround,20,3260216.0,False,167586.0,1.0,1507290709
741,LGD-GAMING,31,15.0,1759,Dota 2 Professional League 2016,4920,3485983859,iG.Vitality,12,2640025.0,False,167582.0,1.0,1507287299
742,Happy Feet,22,3725701.0,2436,ProDotA Cup Series,5562,3485975039,Team HighGround,35,3260216.0,True,167586.0,1.0,1507286973
743,Eternal,22,1218336.0,2133,DafaeSports Indonesia Series Presented by Eternal Gaming,4682,3485929573,ii eSports,45,5010713.0,True,0.0,0.0,1507285230
744,iG.Vitality,16,2640025.0,1792,Dota 2 Professional League 2016,4920,3485899707,LGD-GAMING,28,15.0,True,167582.0,1.0,1507284060
745,The Mongolz,64,1276785.0,3576,ProDotA Cup Series,5562,3485819846,New Beginning,40,3931472.0,True,167570.0,1.0,1507280935
746,Newbee,41,1375614.0,3514,Dota 2 Professional League 2016,4920,3485766526,iG.Vitality,47,2640025.0,True,167566.0,1.0,1507278913
747,New Beginning,10,3931472.0,1578,ProDotA Cup Series,5562,3485723638,The Mongolz,34,1276785.0,True,167570.0,1.0,1507277275
748,Perfect Gamer Legacy,47,4147089.0,2267,DafaeSports Indonesia Series Presented by Eternal Gaming,4682,3485691629,Eternal,49,1218336.0,True,167567.0,1.0,1507276005
749,Newbee,35,1375614.0,2594,Dota 2 Professional League 2016,4920,3485671720,iG.Vitality,20,2640025.0,False,167566.0,1.0,1507275201
750,Newbee,69,1375614.0,4230,Dota 2 Professional League 2016,4920,3485541074,Vici Gaming,57,726228.0,False,167557.0,1.0,1507269695
751,Newbee,39,1375614.0,2746,Dota 2 Professional League 2016,4920,3485463280,Vici Gaming,22,726228.0,False,167557.0,1.0,1507266009
752,HunkysFromZavod,6,5068967.0,2156,Uprise Champions Cup: Special,4127,3485109601,,33,,True,0.0,0.0,1507241558
753,HunkysFromZavod,21,5068967.0,3729,Uprise Champions Cup: Special,4127,3485041260,,37,,True,0.0,0.0,1507236585
754,OG,23,2586976.0,2942,DreamLeague season 7,5336,3485007131,Virtus.pro,31,1883502.0,True,167508.0,1.0,1507234500
755,,33,,3150,Uprise Champions Cup: Special,4127,3484957417,Ultima Thule,29,5069662.0,False,0.0,0.0,1507231815
756,Virtus.pro,11,1883502.0,1955,DreamLeague season 7,5336,3484939240,OG,22,2586976.0,True,167508.0,1.0,1507230896
757,OG,26,2586976.0,2284,DreamLeague season 7,5336,3484832389,Team Empire,14,46.0,False,167462.0,1.0,1507226100
758,OG,31,2586976.0,2894,DreamLeague season 7,5336,3484711206,Team Empire,21,46.0,False,167462.0,1.0,1507221366
759,,38,,2860,Uprise Champions Cup: Special,4127,3484446820,,25,,False,0.0,0.0,1507212552
760,,28,,3478,Uprise Champions Cup: Special,4127,3484298396,,38,,True,0.0,0.0,1507207886
761,Vici Gaming,35,726228.0,1734,Dota 2 Professional League 2016,4920,3484272651,TEAM MAX,12,3325252.0,False,167403.0,1.0,1507207060
762,TEAM MAX,11,3325252.0,1469,Dota 2 Professional League 2016,4920,3484193204,Vici Gaming,24,726228.0,True,167403.0,1.0,1507204392
763,SFTe-SPORTS,33,5011202.0,2367,ProDotA Cup Series,5562,3483071699,Rocket Scientists,26,4541043.0,False,167270.0,2.0,1507143017
764,SFTe-SPORTS,26,5011202.0,2807,ProDotA Cup Series,5562,3482967398,Rocket Scientists,45,4541043.0,True,167270.0,2.0,1507138412
765,SFTe-SPORTS,22,5011202.0,1208,ProDotA Cup Series,5562,3482902056,Rocket Scientists,5,4541043.0,False,167270.0,2.0,1507135784
766,SG e-sports team,30,3715574.0,2123,AMD SAPPHIRE Dota PIT,5690,3481795188,Sacred,19,5028043.0,False,167157.0,2.0,1507091588
767,SG e-sports team,40,3715574.0,3248,AMD SAPPHIRE Dota PIT,5690,3481719676,Sacred,15,5028043.0,False,167157.0,2.0,1507086832
768,Sacred,45,5028043.0,3014,AMD SAPPHIRE Dota PIT,5690,3481643113,SG e-sports team,32,3715574.0,False,167157.0,2.0,1507081783
769,Sacred,16,5028043.0,1890,AMD SAPPHIRE Dota PIT,5690,3481602210,SG e-sports team,30,3715574.0,True,167157.0,2.0,1507078704
770,SG e-sports team,9,3715574.0,1771,AMD SAPPHIRE Dota PIT,5690,3481567862,Sacred,21,5028043.0,True,167157.0,2.0,1507075738
771,SG e-sports team,31,3715574.0,2058,AMD SAPPHIRE Dota PIT,5690,3481518767,Infamous、,10,2672298.0,False,167144.0,1.0,1507071287
772,SG e-sports team,46,3715574.0,4045,AMD SAPPHIRE Dota PIT,5690,3481451865,Infamous、,43,2672298.0,False,167144.0,1.0,1507065284
773,Team Empire,28,46.0,2911,DreamLeague season 7,5336,3481408276,Mid or Feed,27,5059633.0,False,167141.0,1.0,1507062301
774,SG e-sports team,19,3715574.0,2855,AMD SAPPHIRE Dota PIT,5690,3481386573,Infamous、,34,2672298.0,True,167144.0,1.0,1507060994
775,Mid or Feed,37,5059633.0,2588,DreamLeague season 7,5336,3481334761,Team Empire,20,46.0,False,167141.0,1.0,1507058101
776,Team Empire,25,46.0,2807,DreamLeague season 7,5336,3481228289,Virtus.pro,34,1883502.0,True,167075.0,1.0,1507053001
777,Team Empire,36,46.0,2895,DreamLeague season 7,5336,3481108573,Virtus.pro,33,1883502.0,True,167075.0,1.0,1507048201
778,Midas Club Victory,25,5034643.0,2575,AMD SAPPHIRE Dota PIT,5690,3479726784,Infamous、,39,2672298.0,True,166945.0,1.0,1506989976
779,Infamous、,30,2672298.0,1785,AMD SAPPHIRE Dota PIT,5690,3479691896,Midas Club Victory,19,5034643.0,False,166945.0,1.0,1506986972
780,SG e-sports team,2,3715574.0,1092,AMD SAPPHIRE Dota PIT,5690,3479627702,,20,,True,0.0,0.0,1506981517
781,SG e-sports team,16,3715574.0,2077,AMD SAPPHIRE Dota PIT,5690,3479579059,Sacred,38,5028043.0,True,166930.0,1.0,1506977870
782,Rocket Scientists,22,4541043.0,1641,ProDotA Cup Series,5562,3479288956,LeftOneTV,6,5006832.0,False,166863.0,1.0,1506963479
783,LeftOneTV,13,5006832.0,1757,ProDotA Cup Series,5562,3479200805,Rocket Scientists,28,4541043.0,True,166863.0,1.0,1506960126
784,Happy Feet,32,3725701.0,1697,ProDotA Cup Series,5562,3478535265,YoungMinds,9,3763318.0,False,166806.0,2.0,1506937092
785,Happy Feet,31,3725701.0,2614,ProDotA Cup Series,5562,3478434163,YoungMinds,19,3763318.0,False,166806.0,2.0,1506932961
786,Midas Club Victory,14,5034643.0,1691,AMD SAPPHIRE Dota PIT,5690,3477928187,SG e-sports team,24,3715574.0,True,166750.0,1.0,1506905703
787,SG e-sports team,37,3715574.0,1927,AMD SAPPHIRE Dota PIT,5690,3477889096,Midas Club Victory,20,5034643.0,False,166750.0,1.0,1506902561
788,Sacred,43,5028043.0,2991,AMD SAPPHIRE Dota PIT,5690,3477835317,Infamous、,42,2672298.0,False,166717.0,1.0,1506897908
789,Infamous、,38,2672298.0,2226,AMD SAPPHIRE Dota PIT,5690,3477791353,Sacred,45,5028043.0,True,166717.0,1.0,1506894454
790,Sacred,13,5028043.0,1556,AMD SAPPHIRE Dota PIT,5690,3477751612,Infamous、,19,2672298.0,True,166717.0,1.0,1506891733
791,SFTe-SPORTS,49,5011202.0,2958,ProDotA Cup Series,5562,3477741260,Rocket Scientists,38,4541043.0,False,166678.0,1.0,1506891072
792,Team Kinguin,23,5039050.0,2833,Perfect World Masters,5637,3477700169,HellRaisers,18,1846548.0,False,166666.0,1.0,1506888673
793,Rocket Scientists,37,4541043.0,3039,ProDotA Cup Series,5562,3477655683,SFTe-SPORTS,48,5011202.0,True,166678.0,1.0,1506886333
794,Team Kinguin,25,5039050.0,2065,Perfect World Masters,5637,3477636527,HellRaisers,15,1846548.0,False,166666.0,1.0,1506885393
795,SFTe-SPORTS,10,5011202.0,2164,ProDotA Cup Series,5562,3477579208,Rocket Scientists,36,4541043.0,True,166678.0,1.0,1506882771
796,Team Kinguin,32,5039050.0,2512,Perfect World Masters,5637,3477541172,HellRaisers,43,1846548.0,True,166666.0,1.0,1506881165
797,WarGame,22,5064614.0,1632,D2CL Season 6,3726,3477533367,SteelSeries,9,4999297.0,False,0.0,0.0,1506880854
798,Team Kinguin,16,5039050.0,1491,Perfect World Masters,5637,3477336705,mousesports,14,26.0,False,166600.0,1.0,1506873701
799,Team Kinguin,19,5039050.0,1674,Perfect World Masters,5637,3477253617,mousesports,9,26.0,False,166600.0,1.0,1506871041
800,Vici Gaming,23,726228.0,1318,AMD SAPPHIRE Dota PIT,5690,3476638939,LGD-GAMING,12,15.0,False,166484.0,2.0,1506852818
801,Vici Gaming,44,726228.0,4177,AMD SAPPHIRE Dota PIT,5690,3476461413,LGD-GAMING,34,15.0,False,166484.0,2.0,1506847074
802,Vici Gaming,39,726228.0,3015,AMD SAPPHIRE Dota PIT,5690,3476316649,LGD-GAMING,32,15.0,False,166484.0,2.0,1506842467
803,OpTic Gaming,12,5026801.0,2277,AMD SAPPHIRE Dota PIT,5690,3475924626,Immortals,24,5051649.0,True,166431.0,2.0,1506826879
804,OpTic Gaming,28,5026801.0,1784,AMD SAPPHIRE Dota PIT,5690,3475857933,Immortals,8,5051649.0,False,166431.0,2.0,1506823591
805,OpTic Gaming,6,5026801.0,1494,AMD SAPPHIRE Dota PIT,5690,3475808177,Immortals,26,5051649.0,True,166431.0,2.0,1506820812
806,Immortals,24,5051649.0,2282,AMD SAPPHIRE Dota PIT,5690,3475752039,OpTic Gaming,20,5026801.0,False,166431.0,2.0,1506817168
807,,40,,3657,D2CL Season 6,3726,3475749211,,41,,True,0.0,0.0,1506816966
808,OpTic Gaming,23,5026801.0,1573,AMD SAPPHIRE Dota PIT,5690,3475712006,Immortals,6,5051649.0,False,166431.0,2.0,1506814236
809,,16,,2407,D2CL Season 6,3726,3475698225,Alpa Liquid,40,5061733.0,True,0.0,0.0,1506813237
810,OG,37,2586976.0,3420,AMD SAPPHIRE Dota PIT,5690,3475671249,HellRaisers,30,1846548.0,False,166342.0,2.0,1506811342
811,Vega Squadron,29,2006913.0,2605,Perfect World Masters,5637,3475649752,Team Empire,17,46.0,False,166419.0,1.0,1506809912
812,,19,,2236,D2CL Season 6,3726,3475646275,Vikingo Gaming,39,5004244.0,True,0.0,0.0,1506809689
813,OG,20,2586976.0,2295,AMD SAPPHIRE Dota PIT,5690,3475605826,HellRaisers,22,1846548.0,True,166342.0,2.0,1506807221
814,Digital Chaos,20,2512249.0,2137,AMD SAPPHIRE Dota PIT,5690,3475601355,Immortals,34,5051649.0,True,166396.0,1.0,1506806968
815,,63,,3723,D2CL Season 6,3726,3475556676,Sad Boys,41,5062659.0,False,0.0,0.0,1506804585
816,Vega Squadron,57,2006913.0,3464,Perfect World Masters,5637,3475545875,Team Empire,22,46.0,False,166400.0,1.0,1506804048
817,Digital Chaos,13,2512249.0,1975,AMD SAPPHIRE Dota PIT,5690,3475535575,Immortals,27,5051649.0,True,166396.0,1.0,1506803549
818,OG,39,2586976.0,2854,AMD SAPPHIRE Dota PIT,5690,3475514804,HellRaisers,20,1846548.0,False,166342.0,2.0,1506802557
819,Elements Pro Gaming,9,2537636.0,1463,D2CL Season 7,4820,3475513908,Spartak Esports,24,4254415.0,True,166374.0,1.0,1506802517
820,Element Zecond ,19,4653053.0,1945,D2CL Season 6,3726,3475484260,SteelSeries,47,4999297.0,True,0.0,0.0,1506801169
821,OG,44,2586976.0,2166,AMD SAPPHIRE Dota PIT,5690,3475430774,HellRaisers,20,1846548.0,False,166342.0,2.0,1506798906
822,Spartak Esports,28,4254415.0,2190,D2CL Season 7,4820,3475428933,Elements Pro Gaming,26,2537636.0,False,166374.0,1.0,1506798828
823,Road To 3k,51,5062963.0,1821,D2CL Season 6,3726,3475418288,SuperNova,22,3320499.0,False,0.0,0.0,1506798404
824,Team Empire,44,46.0,4283,Perfect World Masters,5637,3475408947,Vega Squadron,40,2006913.0,False,166369.0,1.0,1506798031
825,HellRaisers,39,1846548.0,2559,AMD SAPPHIRE Dota PIT,5690,3475325379,OG,24,2586976.0,False,166342.0,2.0,1506794864
826,Elements Pro Gaming,46,2537636.0,2727,D2CL Season 7,4820,3475311684,tuho,28,5004103.0,False,166289.0,1.0,1506794365
827,Natus Vincere,26,36.0,2975,Perfect World Masters,5637,3475240158,Vega Squadron,47,2006913.0,True,166285.0,1.0,1506791883
828,tuho,41,5004103.0,3587,D2CL Season 7,4820,3475169957,Elements Pro Gaming,39,2537636.0,False,166289.0,1.0,1506789591
829,HellRaisers,44,1846548.0,3026,AMD SAPPHIRE Dota PIT,5690,3475139375,Mid or Feed,30,5059633.0,False,166295.0,1.0,1506788643
830,Vega Squadron,17,2006913.0,2336,Perfect World Masters,5637,3475124948,Natus Vincere,27,36.0,True,166285.0,1.0,1506788216
831,Mid or Feed,4,5059633.0,1504,AMD SAPPHIRE Dota PIT,5690,3475037138,HellRaisers,19,1846548.0,True,166295.0,1.0,1506785605
832,Elements Pro Gaming,42,2537636.0,3758,D2CL Season 7,4820,3474990075,tuho,29,5004103.0,False,166289.0,1.0,1506784360
833,Natus Vincere,21,36.0,3303,Perfect World Masters,5637,3474965068,Vega Squadron,39,2006913.0,True,166285.0,1.0,1506783672
834,Mineski.YDB,29,543897.0,2309,Perfect World Masters,5637,3474954453,TNC Pro Team,11,2108395.0,False,166237.0,1.0,1506783386
835,Invictus Gaming,21,5.0,2494,AMD SAPPHIRE Dota PIT,5690,3474805464,LGD-GAMING,29,15.0,True,166239.0,1.0,1506779393
836,Mineski.YDB,28,543897.0,2609,Perfect World Masters,5637,3474794160,TNC Pro Team,22,2108395.0,False,166237.0,1.0,1506779082
837,Invictus Gaming,22,5.0,2541,AMD SAPPHIRE Dota PIT,5690,3474647168,LGD-GAMING,27,15.0,True,166239.0,1.0,1506775020
838,Mineski.YDB,26,543897.0,2966,Perfect World Masters,5637,3474638029,TNC Pro Team,25,2108395.0,True,166237.0,1.0,1506774759
839,Invictus Gaming,10,5.0,1750,AMD SAPPHIRE Dota PIT,5690,3474463944,Vici Gaming,30,726228.0,True,166181.0,1.0,1506769387
840,Fnatic,20,350190.0,3078,Perfect World Masters,5637,3474444047,TNC Pro Team,22,2108395.0,True,166149.0,1.0,1506768714
841,Vici Gaming,36,726228.0,1914,AMD SAPPHIRE Dota PIT,5690,3474375622,Invictus Gaming,12,5.0,False,166181.0,1.0,1506766343
842,Fnatic,23,350190.0,2267,Perfect World Masters,5637,3474339684,TNC Pro Team,24,2108395.0,True,166149.0,1.0,1506765071
843,TNC Pro Team,10,2108395.0,1740,Perfect World Masters,5637,3474258030,Fnatic,22,350190.0,True,166149.0,1.0,1506762203
844,Vici Gaming,39,726228.0,1953,Perfect World Masters,5637,3474152765,Eclipse,9,4425650.0,False,166108.0,1.0,1506758458
845,Vici Gaming,43,726228.0,2406,Perfect World Masters,5637,3474053997,Eclipse,20,4425650.0,False,166108.0,1.0,1506754718
846,Vici Gaming,30,726228.0,3280,Perfect World Masters,5637,3473920266,VGJ Thunder,36,5027210.0,False,166043.0,1.0,1506749168
847,Eclipse,12,4425650.0,2136,Perfect World Masters,5637,3473892621,LGD-GAMING,25,15.0,True,166045.0,1.0,1506747918
848,Vici Gaming,19,726228.0,2449,Perfect World Masters,5637,3473839399,VGJ Thunder,31,5027210.0,True,166043.0,1.0,1506745374
849,Eclipse,45,4425650.0,5096,Perfect World Masters,5637,3473757920,LGD-GAMING,42,15.0,True,166045.0,1.0,1506741248
850,Vici Gaming,39,726228.0,2862,Perfect World Masters,5637,3473749272,VGJ Thunder,31,5027210.0,False,166043.0,1.0,1506740818
851,Digital Chaos,29,2512249.0,1870,AMD SAPPHIRE Dota PIT,5690,3473692985,compLexity Gaming,9,3.0,False,166024.0,1.0,1506737854
852,Infamous、,33,2672298.0,2116,DreamLeague season 7,5336,3473691232,Sacred,14,5028043.0,False,166016.0,1.0,1506737760
853,compLexity Gaming,11,3.0,2078,AMD SAPPHIRE Dota PIT,5690,3473634645,Digital Chaos,34,2512249.0,True,166024.0,1.0,1506734428
854,Sacred,20,5028043.0,1257,DreamLeague season 7,5336,3473620695,Infamous、,9,2672298.0,False,166016.0,1.0,1506733528
855,Immortals,22,5051649.0,2451,AMD SAPPHIRE Dota PIT,5690,3473575555,OpTic Gaming,38,5026801.0,True,166007.0,1.0,1506730317
856,Sacred,28,5028043.0,4288,DreamLeague season 7,5336,3473545561,Infamous、,36,2672298.0,True,166016.0,1.0,1506727966
857,Immortals,36,5051649.0,2568,AMD SAPPHIRE Dota PIT,5690,3473527159,OpTic Gaming,31,5026801.0,False,166007.0,1.0,1506726509
858,Effect,19,2790766.0,1665,Perfect World Masters,5637,3473506435,Vega Squadron,30,2006913.0,True,165998.0,1.0,1506724909
859,Sacred,38,5028043.0,2431,DreamLeague season 7,5336,3473493774,TSHOW RISING,24,2527544.0,False,166006.0,1.0,1506723945
860,OpTic Gaming,37,5026801.0,2697,AMD SAPPHIRE Dota PIT,5690,3473473737,Immortals,17,5051649.0,False,166007.0,1.0,1506722500
861,TSHOW RISING,17,2527544.0,1955,DreamLeague season 7,5336,3473459250,Sacred,27,5028043.0,True,166006.0,1.0,1506721489
862,Effect,24,2790766.0,2160,Perfect World Masters,5637,3473455048,Vega Squadron,27,2006913.0,True,165998.0,1.0,1506721208
863,Natus Vincere,18,36.0,3219,Perfect World Masters,5637,3473428450,Team Empire,56,46.0,True,165971.0,1.0,1506719476
864,Vega Squadron,24,2006913.0,2379,Perfect World Masters,5637,3473389113,Effect,34,2790766.0,True,165998.0,1.0,1506717176
865,TSHOW RISING,15,2527544.0,1795,DreamLeague season 7,5336,3473376542,Infamous、,26,2672298.0,True,165972.0,1.0,1506716447
866,Natus Vincere,20,36.0,3273,Perfect World Masters,5637,3473346767,Team Empire,36,46.0,True,165971.0,1.0,1506714873
867,HellRaisers,27,1846548.0,1755,AMD SAPPHIRE Dota PIT,5690,3473323560,mousesports,23,26.0,False,165962.0,1.0,1506713704
868,TSHOW RISING,41,2527544.0,3368,DreamLeague season 7,5336,3473281599,Infamous、,33,2672298.0,True,165972.0,1.0,1506711740
869,Team Empire,27,46.0,2136,Perfect World Masters,5637,3473277774,Natus Vincere,25,36.0,True,165971.0,1.0,1506711732
870,Gambit Esports,19,4425117.0,2348,Perfect World Masters,5637,3473276545,Effect,30,2790766.0,True,165948.0,1.0,1506711616
871,LeftOneTV,37,5006832.0,2145,ProDotA Cup Series,5562,3473252689,Clavis Aurea,18,4647623.0,False,165963.0,1.0,1506710459
872,mousesports,17,26.0,2027,AMD SAPPHIRE Dota PIT,5690,3473250985,HellRaisers,45,1846548.0,True,165962.0,1.0,1506710383
873,Effect,23,2790766.0,3021,Perfect World Masters,5637,3473165103,Gambit Esports,30,4425117.0,True,165948.0,1.0,1506707111
874,OG,20,2586976.0,2438,AMD SAPPHIRE Dota PIT,5690,3473125895,Mid or Feed,12,5059633.0,False,165924.0,1.0,1506705357
875,Clavis Aurea,54,4647623.0,5275,ProDotA Cup Series,5562,3473060925,LeftOneTV,61,5006832.0,True,0.0,0.0,1506703024
876,Gambit Esports,19,4425117.0,2397,Perfect World Masters,5637,3473042926,Effect,49,2790766.0,True,165930.0,1.0,1506702440
877,Vega Squadron,29,2006913.0,2141,Perfect World Masters,5637,3473042500,Double Dimension,29,4592777.0,False,165929.0,1.0,1506702484
878,Mid or Feed,16,5059633.0,2562,AMD SAPPHIRE Dota PIT,5690,3473009682,OG,22,2586976.0,True,165924.0,1.0,1506701264
879,Spartak Esports,35,4254415.0,2067,D2CL Season 7,4820,3473003954,SFTe-SPORTS,18,5011202.0,False,165891.0,1.0,1506701075
880,LGD.Forever Young,15,3331948.0,1391,AMD SAPPHIRE Dota PIT,5690,3472953031,LGD-GAMING,33,15.0,True,165919.0,1.0,1506699415
881,Natus Vincere,27,36.0,1614,Perfect World Masters,5637,3472896926,Double Dimension,15,4592777.0,False,165871.0,1.0,1506697688
882,Clavis Aurea,31,4647623.0,2540,ProDotA Cup Series,5562,3472892926,Helsinki REDS,20,5015830.0,False,0.0,0.0,1506697567
883,SFTe-SPORTS,35,5011202.0,2372,D2CL Season 7,4820,3472887559,Spartak Esports,34,4254415.0,False,165891.0,1.0,1506697411
884,Fnatic,32,350190.0,3192,Perfect World Masters,5637,3472885808,Execration,23,2581813.0,False,165890.0,1.0,1506697360
